place	time	pace	age	gender	state
6654	104.92	10.492	27	F	MD
556	67.67	6.767	36	M	DC
8463	115.5	11.55	25	F	VA
4820	97.87	9.787	28	F	VA
4405	91.82	9.182	54	M	MD
3723	94.23	9.423	25	F	DC
5609	99.5	9.95	32	M	VA
8072	112.82	11.282	42	F	MD
5458	98.23	9.823	28	M	VA
512	67.15	6.715	31	M	WA
5698	100.18	10.018	30	M	VA
6238	105.57	10.557	27	M	NY
5752	100.62	10.062	24	M	DC
8275	114.18	11.418	29	F	DC
6183	104.83	10.483	36	M	VA
1609	85.33	8.533	28	F	VA
7714	110.32	11.032	30	F	NY
7576	109.52	10.952	27	F	DC
3910	89.02	8.902	26	M	DC
9023	121.12	12.112	24	F	VA
5620	99.58	9.958	15	M	VA
1734	86.02	8.602	25	F	PA
4772	97.7	9.77	23	F	MD
6006	102.35	10.235	27	F	MD
6810	105.58	10.558	48	F	VA
578	67.88	6.788	47	M	OH
3542	87.15	8.715	36	M	PA
5908	102.02	10.202	30	M	DC
4921	94.83	9.483	14	M	NY
4523	96.98	9.698	37	F	VA
4070	95.45	9.545	26	F	VA
7454	108.73	10.873	45	F	MD
6416	104	10.4	32	F	MD
9585	134.57	13.457	32	F	VA
6450	108.27	10.827	42	M	VA
2089	87.65	8.765	26	F	VA
1229	73.8	7.38	29	M	DC
6852	105.85	10.585	62	F	NY
8191	113.68	11.368	30	F	NY
940	80.58	8.058	32	F	PA
7676	110.05	11.005	29	F	DC
2164	79.5	7.95	39	M	DC
9348	127.4	12.74	29	F	MD
688	78.4	7.84	49	F	VA
9021	121.1	12.11	57	F	MD
6995	121.45	12.145	28	M	MD
632	68.48	6.848	31	M	DC
3167	92.15	9.215	53	F	MD
4312	96.2	9.62	26	F	MD
5654	99.88	9.988	27	M	MD
8023	112.43	11.243	39	F	VA
9322	126.82	12.682	29	F	DC
817	70.32	7.032	36	M	DC
8564	116.28	11.628	42	F	MD
3501	86.95	8.695	32	M	MD
582	67.92	6.792	32	M	VA
4189	90.57	9.057	58	M	DC
4383	96.47	9.647	36	F	DC
9347	127.33	12.733	43	F	VA
3774	88.3	8.83	31	M	VA
338	64.63	6.463	31	M	VA
4251	90.87	9.087	43	M	MD
3920	94.9	9.49	27	F	NY
557	67.67	6.767	44	M	VA
1009	72.1	7.21	29	M	DC
6387	107.55	10.755	26	M	NY
677	78.27	7.827	35	F	VA
2941	91.22	9.122	24	F	VA
4423	96.63	9.663	42	F	VA
1233	73.83	7.383	39	M	DC
6766	114.25	11.425	34	M	MD
8440	115.37	11.537	35	F	MD
5872	101.75	10.175	53	F	VA
3592	87.43	8.743	27	M	VA
669	78.22	7.822	31	F	DC
182	61.23	6.123	24	M	MD
4151	90.35	9.035	41	M	MA
103	67.13	6.713	20	F	SC
4698	97.48	9.748	32	F	DC
8704	117.53	11.753	36	F	MD
5330	97.38	9.738	62	M	NY
7966	112.02	11.202	46	F	MD
9508	131.52	13.152	31	F	VA
7234	107.7	10.77	47	F	NY
712	78.68	7.868	49	F	DE
5398	100	10	28	F	DC
5689	101.05	10.105	51	F	NC
3678	94.05	9.405	27	F	DC
2130	87.8	8.78	55	F	DC
5303	97.23	9.723	25	M	DC
22	51.95	5.195	28	M	MD
1056	72.47	7.247	60	M	WA
1378	74.93	7.493	31	M	DC
211	62.03	6.203	29	M	NY
5383	97.72	9.772	45	M	VA
1912	78.18	7.818	41	M	NY
2323	88.58	8.858	25	F	VA
599	68.1	6.81	43	M	MD
154	60.37	6.037	25	M	VA
2590	82.13	8.213	42	M	MD
6139	102.83	10.283	37	F	VA
5096	98.88	9.888	27	F	NC
4371	91.62	9.162	34	M	VA
3015	84.58	8.458	74	M	VA
3617	87.55	8.755	60	M	VA
9641	137.68	13.768	50	F	MD
960	71.68	7.168	51	M	MD
2374	80.78	8.078	37	M	MD
1169	73.28	7.328	34	M	VA
687	69.03	6.903	26	M	DC
1175	82.43	8.243	28	F	VA
5446	100.15	10.015	26	F	NY
3933	94.98	9.498	31	F	VA
1066	72.53	7.253	26	M	DC
288	63.65	6.365	28	M	VA
7079	127.52	12.752	69	M	PA
2523	81.75	8.175	36	M	DC
4315	96.2	9.62	32	F	DC
4076	95.48	9.548	48	F	VA
6977	106.43	10.643	33	F	DC
5206	96.57	9.657	59	M	DC
8974	120.47	12.047	41	F	DC
8568	116.37	11.637	37	F	MD
627	68.4	6.84	35	M	VA
7106	107.12	10.712	25	F	DC
5966	102.15	10.215	51	F	VA
4395	96.53	9.653	23	F	DC
4622	92.98	9.298	40	M	VA
838	79.77	7.977	42	F	VA
6852	116.6	11.66	42	M	VA
2565	89.63	8.963	30	F	DC
7620	109.75	10.975	42	F	MD
9604	135.6	13.56	34	F	VA
4348	91.48	9.148	69	M	TN
4561	97.1	9.71	36	F	VA
4825	97.88	9.788	37	F	PA
7687	110.1	11.01	50	F	MD
206	71.17	7.117	26	F	VA
6568	104.55	10.455	26	F	DC
4988	95.18	9.518	50	M	VA
3326	86.05	8.605	51	M	VA
7526	109.15	10.915	51	F	DC
843	70.57	7.057	38	M	VA
9655	138.63	13.863	35	F	PA
101	66.98	6.698	31	F	NY
6646	111.68	11.168	37	M	SC
3519	93.55	9.355	41	F	VA
4902	98.15	9.815	25	F	VA
7373	108.32	10.832	27	F	NY
5907	101.9	10.19	27	F	DC
1496	75.73	7.573	40	M	MD
2842	83.58	8.358	36	M	MA
3066	91.73	9.173	23	F	CT
6772	105.38	10.538	33	F	DC
2268	88.33	8.833	29	F	VA
4191	90.57	9.057	80	M	MD
6920	106.13	10.613	40	F	MD
2997	84.48	8.448	28	M	MO
614	77.52	7.752	36	F	VA
157	60.38	6.038	53	M	OH
5754	100.62	10.062	40	M	MD
7059	125.83	12.583	45	M	VA
2007	78.67	7.867	27	M	DC
2774	90.53	9.053	33	F	DC
4827	94.27	9.427	31	M	DC
3825	88.58	8.858	53	M	PA
5724	100.4	10.04	31	M	DC
7057	106.83	10.683	48	F	VA
8615	116.9	11.69	29	F	NY
4494	96.9	9.69	25	F	DC
8647	117.15	11.715	45	F	FL
1420	84.18	8.418	27	F	DC
6921	118.8	11.88	32	M	VA
8196	113.7	11.37	28	F	DC
2366	80.75	8.075	31	M	DC
1061	72.5	7.25	37	M	DC
387	65.43	6.543	35	M	DC
2575	89.68	8.968	27	F	MD
3917	94.9	9.49	23	F	VA
5583	100.68	10.068	32	F	VA
2196	79.68	7.968	33	M	PA
2548	81.88	8.188	31	M	NY
8572	116.43	11.643	37	F	DC
6355	107.12	10.712	73	M	VA
2996	84.48	8.448	39	M	DC
423	75.37	7.537	24	F	NY
1483	84.52	8.452	32	F	VA
5230	96.73	9.673	22	M	MD
8743	117.92	11.792	42	F	MD
1219	82.75	8.275	33	F	VA
2131	79.32	7.932	28	M	DC
6988	121.03	12.103	30	M	MI
2699	90.23	9.023	31	F	MD
3233	85.58	8.558	48	M	MD
2138	79.33	7.933	32	M	DC
5183	99.18	9.918	29	F	DC
2938	91.2	9.12	20	F	MA
9732	170.97	17.097	38	F	MD
3046	84.72	8.472	35	M	VA
4229	90.77	9.077	43	M	VA
1261	83.1	8.31	32	F	VA
9336	127.03	12.703	33	F	MD
6103	103.95	10.395	41	M	VA
8013	112.33	11.233	33	F	VA
1885	77.98	7.798	39	M	FL
623	68.37	6.837	27	M	VA
839	79.78	7.978	35	F	DC
2016	87.37	8.737	35	F	VA
6167	102.95	10.295	24	F	VA
3224	92.4	9.24	39	F	PA
7840	111.12	11.112	47	F	VA
951	80.7	8.07	25	F	DC
1352	74.8	7.48	31	M	DC
9407	128.58	12.858	48	F	DC
8867	119.32	11.932	32	F	VA
8765	118.13	11.813	34	F	MD
6758	105.35	10.535	39	F	VA
4717	93.6	9.36	47	M	VA
2110	79.18	7.918	39	M	MD
4230	90.77	9.077	24	M	DC
92	58	5.8	33	M	DC
5843	101.65	10.165	24	F	VA
2778	83.23	8.323	41	M	VA
6214	103.15	10.315	28	F	VA
2651	82.52	8.252	34	M	DC
4956	98.37	9.837	28	F	DC
1059	81.55	8.155	20	F	PA
4335	91.38	9.138	31	M	DC
5456	98.22	9.822	43	M	VA
4016	95.25	9.525	24	F	VA
2210	88.1	8.81	35	F	VA
268	72.9	7.29	41	F	DC
5346	97.48	9.748	44	M	MA
8188	113.65	11.365	32	F	DC
3071	91.75	9.175	37	F	DC
9246	125.08	12.508	34	F	DC
5675	100.03	10.003	32	M	DC
959	80.75	8.075	59	F	NY
6836	105.75	10.575	26	F	DC
2426	81.12	8.112	31	M	DC
3661	87.75	8.775	32	M	MD
2589	82.13	8.213	34	M	DC
2566	89.63	8.963	29	F	VA
775	79.25	7.925	44	F	MD
2988	84.47	8.447	48	M	DC
6475	108.65	10.865	39	M	DC
2056	87.53	8.753	31	F	MD
4905	94.78	9.478	35	M	DC
444	75.6	7.56	33	F	VA
7721	110.35	11.035	24	F	VA
731	69.53	6.953	31	M	IL
1298	83.3	8.33	52	F	VA
7026	122.95	12.295	34	M	DC
7193	107.5	10.75	23	F	DC
6791	105.48	10.548	30	F	MD
9162	123.42	12.342	33	F	VA
4744	97.62	9.762	34	F	MD
6395	107.65	10.765	29	M	VA
1645	85.48	8.548	28	F	MD
1272	74.13	7.413	24	M	VA
1850	77.8	7.78	56	M	VA
7485	108.9	10.89	40	F	DC
6749	105.32	10.532	52	F	PA
8691	117.47	11.747	51	F	IN
9438	129.37	12.937	32	F	VA
7554	109.28	10.928	47	F	MD
5166	96.37	9.637	38	M	MD
2550	81.88	8.188	39	M	VA
7867	111.28	11.128	33	F	MD
139	68.83	6.883	40	F	VA
9522	131.83	13.183	26	F	VA
33	53.73	5.373	23	M	DC
2624	89.92	8.992	33	F	MD
6381	107.47	10.747	26	M	VA
7074	106.97	10.697	34	F	MD
826	79.7	7.97	36	F	PA
4322	96.22	9.622	60	F	VA
436	66.08	6.608	27	M	NY
6013	103	10.3	31	M	DC
6128	104.23	10.423	31	M	DC
5353	97.52	9.752	36	M	MD
5774	100.77	10.077	38	M	VA
2928	91.17	9.117	30	F	DC
522	67.27	6.727	48	M	VA
3836	94.63	9.463	50	F	DE
9665	139.22	13.922	28	F	DC
845	79.82	7.982	44	F	MD
1784	77.47	7.747	47	M	VA
7161	107.35	10.735	26	F	VA
6546	109.62	10.962	35	M	DC
310	73.5	7.35	25	F	DC
4109	95.6	9.56	39	F	VA
3830	88.62	8.862	27	M	MD
4744	93.75	9.375	41	M	VA
3960	95.1	9.51	25	F	MD
5023	98.58	9.858	22	F	DC
9617	135.98	13.598	30	F	VA
1534	84.87	8.487	34	F	VA
3134	91.98	9.198	26	F	VA
7552	109.27	10.927	50	F	VA
9691	142.38	14.238	48	F	NJ
4016	89.57	8.957	45	M	MD
6504	109.08	10.908	39	M	DC
1945	78.28	7.828	46	M	VA
2088	79.07	7.907	33	M	MA
2935	91.2	9.12	37	F	MA
9649	138.28	13.828	40	F	VA
6687	112.4	11.24	38	M	VA
7666	110.02	11.002	34	F	DC
6072	103.55	10.355	28	M	VA
3615	87.55	8.755	31	M	DC
3724	94.23	9.423	45	F	MD
156	60.38	6.038	40	M	VA
3657	93.98	9.398	32	F	DC
5325	99.73	9.973	48	F	VA
831	79.73	7.973	28	F	NY
4871	94.6	9.46	40	M	MD
9318	126.77	12.677	32	F	VA
4817	94.23	9.423	34	M	VA
5053	98.72	9.872	41	F	MA
1772	77.4	7.74	30	M	DC
5415	100.08	10.008	24	F	DC
567	77	7.7	27	F	DC
5969	102.15	10.215	24	F	MA
4792	97.75	9.775	25	F	VA
7062	106.85	10.685	33	F	VA
4399	91.78	9.178	42	M	MI
7041	124.23	12.423	64	M	VA
4297	91.15	9.115	59	M	NC
5212	96.58	9.658	37	M	MD
6448	104.1	10.41	26	F	VA
9615	135.98	13.598	30	F	PA
6353	107.08	10.708	55	M	MD
6413	107.88	10.788	24	M	DC
6893	117.78	11.778	42	M	MD
2795	83.33	8.333	44	M	MD
4196	90.6	9.06	29	M	MD
3221	92.38	9.238	48	F	PA
5691	101.05	10.105	42	F	VA
6649	111.73	11.173	28	M	DC
2527	81.78	8.178	39	M	DC
4556	92.57	9.257	69	M	NY
5468	100.22	10.022	31	F	VA
2592	82.17	8.217	34	M	MD
5271	99.52	9.952	32	F	MD
1080	81.77	8.177	27	F	VA
5050	95.63	9.563	33	M	OH
4342	91.45	9.145	35	M	MD
5459	100.2	10.02	37	F	MD
1641	76.57	7.657	47	M	VA
6029	102.43	10.243	38	F	VA
1251	73.97	7.397	36	M	VA
4126	95.67	9.567	31	F	DC
6444	104.07	10.407	31	F	VA
8240	114.02	11.402	29	F	VA
3929	89.1	8.91	49	M	VA
393	65.48	6.548	31	M	MD
3516	87.02	8.702	52	M	PA
1924	78.23	7.823	28	M	DC
6074	103.55	10.355	32	M	IL
1330	74.62	7.462	42	M	VA
4455	92.08	9.208	28	M	DC
1739	86.05	8.605	27	F	NY
5179	96.42	9.642	22	M	DC
7678	110.07	11.007	35	F	DC
5946	102.45	10.245	24	M	DC
7831	111.07	11.107	21	F	FL
4306	91.23	9.123	19	M	RI
3638	93.93	9.393	43	F	VT
2159	79.45	7.945	30	M	VA
5573	100.65	10.065	27	F	VA
4822	97.87	9.787	42	F	VA
6969	120.12	12.012	62	M	MD
2	54.4	5.44	29	F	Ethiopia
3526	93.58	9.358	47	F	VA
1172	73.32	7.332	23	M	VA
2992	91.43	9.143	37	F	MD
5247	99.4	9.94	38	F	KY
3517	87.02	8.702	37	M	MD
645	68.67	6.867	58	M	WI
6056	103.4	10.34	54	M	MD
5418	97.98	9.798	49	M	VA
7027	123	12.3	42	M	MD
6090	103.75	10.375	28	M	VA
7263	107.8	10.78	41	F	VA
2739	83	8.3	36	M	MD
2359	80.7	8.07	57	M	CT
2458	89.17	8.917	35	F	DC
272	63.28	6.328	43	M	MN
1041	72.32	7.232	58	M	DC
5063	98.75	9.875	52	F	MD
7529	109.17	10.917	25	F	VA
3260	85.72	8.572	30	M	DC
2929	91.17	9.117	34	F	MD
5213	96.58	9.658	30	M	DC
7836	111.08	11.108	27	F	VA
5661	100.95	10.095	31	F	VA
4451	96.73	9.673	29	F	DC
3503	86.95	8.695	53	M	PA
720	69.42	6.942	50	M	MD
5764	100.7	10.07	66	M	VA
4465	96.8	9.68	28	F	VA
8671	117.35	11.735	30	F	VA
3392	93.05	9.305	34	F	VA
3834	94.62	9.462	24	F	MD
9687	141.03	14.103	37	F	MD
3908	94.87	9.487	19	F	PA
9099	122.37	12.237	40	F	GA
7004	121.63	12.163	39	M	DC
3442	93.23	9.323	25	F	VA
2009	78.67	7.867	42	M	DC
4376	96.42	9.642	28	F	MD
1057	72.47	7.247	32	M	MD
4412	91.87	9.187	32	M	VA
6467	108.53	10.853	28	M	PA
7629	109.83	10.983	34	F	VA
8161	113.4	11.34	27	F	DC
611	68.23	6.823	36	M	VA
2039	87.45	8.745	51	F	VA
472	66.58	6.658	30	M	VA
1686	85.68	8.568	62	F	GA
1543	75.93	7.593	28	M	PA
2705	90.25	9.025	30	F	DC
5660	100.93	10.093	34	F	MD
5496	98.57	9.857	28	M	DC
2104	79.15	7.915	24	M	DC
1271	74.12	7.412	33	M	MD
5501	98.62	9.862	55	M	VA
8446	115.4	11.54	25	F	MD
1173	82.42	8.242	30	F	DC
5272	97.08	9.708	62	M	PA
4932	94.88	9.488	30	M	VA
6005	102.93	10.293	55	M	VA
292	63.72	6.372	27	M	DC
574	67.85	6.785	25	M	VA
6591	104.68	10.468	25	F	DC
6308	106.5	10.65	58	M	MD
172	70.2	7.02	27	F	CO
6312	106.55	10.655	42	M	PA
3821	94.57	9.457	28	F	VA
6261	105.88	10.588	42	M	VA
681	78.3	7.83	38	F	VA
580	67.9	6.79	32	M	MA
4673	93.3	9.33	26	M	MD
7906	111.52	11.152	71	F	DC
7470	108.78	10.878	38	F	DC
7877	111.38	11.138	32	F	VA
5234	99.35	9.935	52	F	PA
4640	97.33	9.733	24	F	VA
1035	72.27	7.227	24	M	VA
2124	79.25	7.925	47	M	VA
1938	78.27	7.827	31	M	DC
4759	97.68	9.768	25	F	DC
6967	106.37	10.637	35	F	MD
6310	106.53	10.653	24	M	VA
2861	83.67	8.367	43	M	MD
5869	101.62	10.162	24	M	DC
739	78.93	7.893	34	F	MD
7119	107.18	10.718	63	F	DC
1201	73.57	7.357	30	M	MD
1720	77.1	7.71	34	M	MD
4623	97.28	9.728	26	F	DC
4771	93.87	9.387	40	M	MD
4144	95.72	9.572	34	F	PA
3639	87.68	8.768	26	M	DC
6162	104.5	10.45	28	M	MD
761	79.15	7.915	22	F	MD
7525	109.15	10.915	34	F	VA
9233	124.88	12.488	54	F	VA
4772	93.9	9.39	26	M	DC
3772	88.3	8.83	50	M	VA
6030	103.18	10.318	35	M	MD
4751	97.67	9.767	35	F	DC
6341	103.73	10.373	56	F	MD
3437	93.23	9.323	36	F	VA
9137	123.02	12.302	40	F	MD
2583	82.08	8.208	45	M	PA
5371	99.9	9.99	28	F	DC
3948	95.05	9.505	25	F	MD
7338	108.08	10.808	36	F	DC
118	59.38	5.938	33	M	MD
2137	87.83	8.783	20	F	NJ
5737	100.48	10.048	27	M	MA
4414	96.58	9.658	32	F	DC
4728	97.57	9.757	23	F	DC
4078	89.95	8.995	28	M	VA
3987	89.4	8.94	26	M	DC
3424	93.2	9.32	29	F	DC
399	75	7.5	27	F	VA
5920	102.15	10.215	31	M	VA
869	70.85	7.085	42	M	VA
6863	105.92	10.592	25	F	DC
5341	99.82	9.982	35	F	DC
327	73.78	7.378	29	F	
503	67.07	6.707	38	M	DC
811	79.57	7.957	27	F	DC
5831	101.23	10.123	62	M	VA
600	77.38	7.738	45	F	VA
6239	105.62	10.562	36	M	MD
328	64.42	6.442	27	M	VA
1000	81.18	8.118	34	F	DC
2506	81.65	8.165	27	M	VA
3205	85.47	8.547	58	M	VA
8043	112.58	11.258	47	F	NY
7903	111.5	11.15	30	F	VA
4680	97.4	9.74	31	F	VA
9678	140.08	14.008	53	F	MD
864	79.95	7.995	24	F	PA
2183	88	8.8	41	F	MD
9057	121.63	12.163	30	F	PA
26	52.9	5.29	25	M	VA
6801	115.03	11.503	48	M	MD
630	77.8	7.78	32	F	PA
3262	92.58	9.258	36	F	VA
3655	93.97	9.397	47	F	VA
8637	117.08	11.708	30	F	MD
2170	79.53	7.953	29	M	DC
8751	117.98	11.798	32	F	DC
4662	97.37	9.737	32	F	DC
9567	133.47	13.347	50	F	NY
2634	89.95	8.995	31	F	NY
1631	76.52	7.652	26	M	DC
5845	101.65	10.165	26	F	MA
5210	96.57	9.657	31	M	VA
3113	84.98	8.498	26	M	DC
3643	93.93	9.393	34	F	VA
2588	82.13	8.213	30	M	MD
9283	125.87	12.587	46	F	NY
9600	135.1	13.51	40	F	MD
6002	102.33	10.233	27	F	DC
5826	101.2	10.12	54	M	MD
6541	104.47	10.447	34	F	DC
1409	75.2	7.52	44	M	VA
540	76.75	7.675	22	F	MD
9392	128.25	12.825	30	F	VA
2254	88.28	8.828	35	F	MD
9041	121.4	12.14	29	F	DC
6996	106.5	10.65	29	F	VA
8172	113.48	11.348	35	F	VA
4360	91.55	9.155	26	M	VA
1925	78.23	7.823	26	M	VA
2718	82.92	8.292	60	M	MD
8401	115.1	11.51	35	F	NY
1942	78.28	7.828	61	M	PA
4658	93.2	9.32	28	M	PA
2567	81.98	8.198	42	M	VA
1132	73.03	7.303	46	M	PA
3714	87.97	8.797	38	M	VA
3971	95.15	9.515	31	F	VA
2855	90.88	9.088	31	F	PA
1182	73.4	7.34	32	M	VA
2690	82.75	8.275	24	M	DC
2269	80.07	8.007	27	M	VA
8730	117.77	11.777	29	F	MD
3609	87.53	8.753	28	M	NY
1549	84.98	8.498	23	F	DC
1893	86.75	8.675	26	F	VA
1538	75.9	7.59	44	M	DE
2474	81.42	8.142	31	M	DC
7160	107.35	10.735	31	F	MD
6185	103.03	10.303	57	F	VA
6927	106.17	10.617	26	F	DC
1794	77.52	7.752	35	M	VA
554	67.65	6.765	39	M	MD
1923	86.9	8.69	46	F	MD
4889	94.68	9.468	50	M	VA
1473	84.48	8.448	24	F	VA
9580	134.22	13.422	39	F	MD
2229	79.88	7.988	27	M	NY
1630	85.42	8.542	28	F	MD
5197	96.52	9.652	43	M	MD
1873	77.93	7.793	28	M	MD
3980	89.37	8.937	47	M	DC
8508	115.82	11.582	43	F	VA
5736	101.22	10.122	31	F	DC
4987	98.47	9.847	33	F	MD
7426	108.57	10.857	29	F	VA
5856	101.68	10.168	33	F	DC
2317	80.4	8.04	30	M	VA
1991	87.25	8.725	32	F	PA
5616	100.8	10.08	29	F	VA
2630	89.93	8.993	32	F	MD
112	67.55	6.755	42	F	VA
4022	89.6	8.96	29	M	DC
382	65.35	6.535	44	M	DC
5110	95.98	9.598	33	M	NY
3494	86.93	8.693	30	M	NY
6440	104.07	10.407	31	F	VA
3337	92.83	9.283	46	F	ME
979	81	8.1	26	F	DC
1472	84.47	8.447	40	F	VA
3844	88.68	8.868	32	M	VA
114	59.27	5.927	36	M	DC
7546	109.23	10.923	33	F	DC
3977	95.15	9.515	44	F	MD
4338	91.42	9.142	27	M	VA
4358	96.35	9.635	30	F	NY
6329	103.67	10.367	32	F	MD
5906	101.98	10.198	30	M	MD
3978	95.15	9.515	30	F	DC
3720	88.02	8.802	32	M	VA
2864	90.92	9.092	25	F	MD
7953	111.92	11.192	34	F	DC
5867	101.6	10.16	34	M	VA
12	58.83	5.883	27	F	MD
8611	116.83	11.683	24	F	VA
9484	130.65	13.065	34	F	DC
781	69.95	6.995	28	M	MD
2027	78.82	7.882	22	M	DC
2505	81.65	8.165	35	M	MD
1388	75	7.5	30	M	VA
9177	123.63	12.363	30	F	VA
991	71.93	7.193	26	M	VA
1526	84.8	8.48	26	F	DC
5220	96.6	9.66	9	M	MD
1193	82.57	8.257	21	F	LA
6971	106.42	10.642	32	F	MI
9378	128.1	12.81	57	F	MD
7698	110.18	11.018	50	F	MD
5965	102.6	10.26	56	M	VA
7407	108.43	10.843	37	F	VA
3360	92.93	9.293	47	F	MD
6801	105.55	10.555	25	F	MI
3935	89.13	8.913	58	M	VA
6295	106.32	10.632	47	M	IL
221	62.33	6.233	59	M	MD
1712	77.05	7.705	30	M	VA
581	77.15	7.715	23	F	DC
9337	127.05	12.705	52	F	OH
5296	99.6	9.96	33	F	MD
123	59.52	5.952	33	M	
5769	101.37	10.137	30	F	DC
5838	101.32	10.132	55	M	PA
5968	102.63	10.263	49	M	MD
7548	109.23	10.923	24	F	PA
176	70.42	7.042	29	F	DC
1359	83.7	8.37	27	F	MD
7284	107.87	10.787	23	F	MD
6180	103.02	10.302	32	F	DC
4025	89.63	8.963	33	M	NY
3457	93.28	9.328	26	F	VA
6935	119.23	11.923	55	M	PA
3376	86.33	8.633	28	M	DC
3432	93.22	9.322	29	F	DC
7660	109.98	10.998	35	F	DC
8631	116.98	11.698	33	F	MD
64	65.1	6.51	24	F	PA
4974	95.1	9.51	33	M	MD
2549	81.88	8.188	31	M	MA
3869	94.75	9.475	41	F	NY
981	81.02	8.102	26	F	DC
3632	87.67	8.767	33	M	NY
997	71.97	7.197	50	M	VA
3263	92.58	9.258	30	F	NY
5280	99.55	9.955	38	F	VA
1787	77.48	7.748	46	M	VA
3513	93.52	9.352	24	F	VA
337	64.62	6.462	37	M	MD
5590	99.37	9.937	44	M	VA
4133	95.68	9.568	34	F	VA
4835	94.33	9.433	53	M	MD
6915	118.6	11.86	39	M	VA
5571	100.65	10.065	50	F	VA
5130	96.13	9.613	29	M	VA
2227	79.88	7.988	50	M	MD
4652	93.17	9.317	62	M	MN
2514	81.67	8.167	32	M	VA
5784	101.42	10.142	54	F	VA
3076	91.77	9.177	32	F	VA
2147	79.37	7.937	32	M	VA
5037	95.57	9.557	52	M	DC
5657	100.93	10.093	35	F	PA
5518	100.45	10.045	36	F	MD
2309	80.37	8.037	49	M	MD
6509	109.13	10.913	62	M	NJ
6878	117.15	11.715	41	M	GA
6463	104.15	10.415	37	F	VA
6411	107.83	10.783	25	M	PA
3465	93.32	9.332	37	F	MD
3881	94.78	9.478	28	F	DC
192	61.47	6.147	31	M	IL
585	67.97	6.797	25	M	DC
1404	75.17	7.517	31	M	DC
6159	104.48	10.448	26	M	VA
6708	105.12	10.512	31	F	DC
6869	117.02	11.702	49	M	VA
4467	96.8	9.68	44	F	DC
3791	94.47	9.447	25	F	NY
2575	82.03	8.203	50	M	VA
6224	103.2	10.32	44	F	MD
1377	74.93	7.493	31	M	DC
2516	81.7	8.17	51	M	VA
5916	101.93	10.193	31	F	MD
2501	89.33	8.933	31	F	MD
3217	85.52	8.552	58	M	VA
3190	92.23	9.223	23	F	VA
7684	110.08	11.008	34	F	VA
9212	124.25	12.425	37	F	NY
7645	109.92	10.992	33	F	VA
7168	138.23	13.823	27	M	VA
1125	73	7.3	46	M	VA
6293	103.53	10.353	26	F	VA
3068	84.83	8.483	33	M	VA
1052	81.5	8.15	28	F	DC
1628	76.52	7.652	26	M	VA
5921	102.15	10.215	30	M	NY
4337	96.27	9.627	32	F	DC
3536	93.6	9.36	25	F	DC
1517	75.83	7.583	31	M	NC
2235	88.2	8.82	42	F	VA
323	64.33	6.433	32	M	VA
2823	90.75	9.075	31	F	VA
7887	111.43	11.143	30	F	DC
5792	101.43	10.143	31	F	VA
5796	101.45	10.145	49	F	DC
5971	102.65	10.265	60	M	OH
5028	98.6	9.86	27	F	DC
6259	105.83	10.583	55	M	PA
3904	88.98	8.898	41	M	VA
6460	108.38	10.838	56	M	MD
441	75.57	7.557	27	F	PA
9297	126.3	12.63	34	F	MA
4087	95.52	9.552	28	F	DC
7816	110.93	11.093	43	F	VA
1541	75.92	7.592	26	M	DC
5630	100.83	10.083	46	F	VA
6938	119.28	11.928	34	M	VA
9654	138.4	13.84	32	F	MD
1580	85.17	8.517	28	F	NY
7611	109.68	10.968	46	F	VA
7506	109.07	10.907	37	F	MD
4369	91.62	9.162	30	M	NJ
4193	95.88	9.588	17	F	MD
1089	72.72	7.272	31	M	DC
6661	104.93	10.493	40	F	PA
2054	78.93	7.893	25	M	DC
1362	83.72	8.372	31	F	DC
2047	87.5	8.75	29	F	DC
2046	78.88	7.888	53	M	MD
644	77.92	7.792	28	F	VA
9121	122.65	12.265	27	F	VA
51	56.22	5.622	27	M	DC
739	69.6	6.96	37	M	DC
6375	103.83	10.383	40	F	MD
5474	100.23	10.023	22	F	MD
8600	116.67	11.667	34	F	DC
6983	106.47	10.647	30	F	VA
9396	128.33	12.833	33	F	OH
8350	114.68	11.468	35	F	VA
2923	91.15	9.115	33	F	VA
2511	81.67	8.167	28	M	DC
1464	75.55	7.555	36	M	DC
6052	102.5	10.25	41	F	VA
3688	87.85	8.785	42	M	VA
1345	83.65	8.365	38	F	VA
5863	101.72	10.172	34	F	VA
5374	97.65	9.765	51	M	MD
7803	110.88	11.088	34	F	DC
6168	102.95	10.295	38	F	VA
4396	96.53	9.653	53	F	VA
3437	86.67	8.667	34	M	MD
4635	97.32	9.732	32	F	DC
6246	103.32	10.332	26	F	VA
673	68.88	6.888	57	M	VA
3069	84.83	8.483	46	M	VA
5921	101.95	10.195	26	F	DC
2826	90.75	9.075	48	F	VA
6159	102.9	10.29	28	F	DC
5303	99.63	9.963	36	F	MD
5551	99	9.9	60	M	DC
1396	75.08	7.508	24	M	MD
1631	85.42	8.542	28	F	VA
2860	90.9	9.09	23	F	DC
5430	100.1	10.01	24	F	MI
9017	121.03	12.103	51	F	MD
7917	111.65	11.165	29	F	DC
4326	96.23	9.623	28	F	DC
2050	78.9	7.89	49	M	MD
3303	85.93	8.593	49	M	PA
9718	148.5	14.85	32	F	NY
7141	133.35	13.335	30	M	VA
6859	105.9	10.59	29	F	DC
6870	105.93	10.593	36	F	MD
